modName,chromsome,modStart,modEnd,width,strand,HEK293_abacm,HEK293_sysy,A549,CD8T,HeLa,MOLM13
m6A_36386,chr8,92081258,92081259,1,-,0,0,0,0,0,1
m6A_36387,chr8,94749560,94749561,1,-,0,0,0,0,0,1
m6A_36388,chr8,94752555,94752556,1,-,0,0,0,0,0,1
m6A_36389,chr8,95522049,95522050,1,-,0,0,0,0,0,1
m6A_36390,chr8,95523301,95523302,1,-,0,0,0,0,0,1
m6A_36391,chr8,95523466,95523467,1,-,0,0,0,0,0,1
m6A_36392,chr8,95523631,95523632,1,-,0,0,0,0,0,1
m6A_36393,chr8,97506150,97506151,1,+,0,0,0,0,0,1
m6A_36394,chr8,97681947,97681948,1,+,0,0,0,0,0,1
m6A_36395,chr8,98155312,98155313,1,+,0,0,0,0,0,1
m6A_36396,chr8,98656559,98656560,1,+,0,0,0,0,0,1
m6A_36397,chr8,98736838,98736839,1,+,0,0,0,0,0,1
m6A_36398,chr8,98737172,98737173,1,+,0,0,0,0,0,1
m6A_36399,chr8,98741560,98741561,1,+,0,0,0,0,0,1
m6A_36400,chr8,99054027,99054028,1,-,0,0,0,0,0,1
m6A_36401,chr8,101305391,101305392,1,-,0,0,0,0,0,1
m6A_36402,chr8,101721450,101721451,1,-,0,0,0,0,0,1
m6A_36403,chr8,109304615,109304616,1,-,0,0,0,0,0,1
m6A_36404,chr8,110251428,110251429,1,-,0,0,0,0,0,1
m6A_36405,chr8,11702448,11702449,1,-,0,0,0,0,0,1
m6A_36406,chr8,117657293,117657294,1,-,0,0,0,0,0,1
m6A_36407,chr8,117669541,117669542,1,-,0,0,0,0,0,1
m6A_36408,chr8,125562111,125562112,1,+,0,0,0,0,0,1
m6A_36409,chr8,12580497,12580498,1,-,0,0,0,0,0,1
m6A_36410,chr8,130325582,130325583,1,-,0,0,0,0,0,1
m6A_36411,chr8,130549171,130549172,1,-,0,0,0,0,0,1
m6A_36412,chr8,130560511,130560512,1,-,0,0,0,0,0,1
m6A_36413,chr8,130560542,130560543,1,-,0,0,0,0,0,1
m6A_36414,chr8,133135845,133135846,1,-,0,0,0,0,0,1
m6A_36415,chr8,133136635,133136636,1,-,0,0,0,0,0,1
m6A_36416,chr8,133138412,133138413,1,-,0,0,0,0,0,1
m6A_36417,chr8,133141421,133141422,1,-,0,0,0,0,0,1
m6A_36418,chr8,133141531,133141532,1,-,0,0,0,0,0,1
m6A_36419,chr8,133141767,133141768,1,-,0,0,0,0,0,1
m6A_36420,chr8,134471798,134471799,1,-,0,0,0,0,0,1
m6A_36421,chr8,141542170,141542171,1,-,0,0,0,0,0,1
m6A_36422,chr8,142206786,142206787,1,-,0,0,0,0,0,1
m6A_36423,chr8,142366450,142366451,1,-,0,0,0,0,0,1
m6A_36424,chr8,143359554,143359555,1,-,0,0,0,0,0,1
m6A_36425,chr8,144991195,144991196,1,-,0,0,0,0,0,1
m6A_36426,chr8,144993004,144993005,1,-,0,0,0,0,0,1
m6A_36427,chr8,145141055,145141056,1,+,0,0,0,0,0,1
m6A_36428,chr8,145619471,145619472,1,-,0,0,0,0,0,1
m6A_36429,chr8,146015217,146015218,1,-,0,0,0,0,0,1
m6A_36430,chr8,17152628,17152629,1,+,0,0,0,0,0,1
m6A_36431,chr8,17424580,17424581,1,+,0,0,0,0,0,1
m6A_36432,chr8,17794774,17794775,1,+,0,0,0,0,0,1
m6A_36433,chr8,22451587,22451588,1,+,0,0,0,0,0,1
m6A_36434,chr8,23048691,23048692,1,-,0,0,0,0,0,1
m6A_36435,chr8,26206605,26206606,1,+,0,0,0,0,0,1
m6A_36436,chr8,27316231,27316232,1,+,0,0,0,0,0,1
m6A_36437,chr8,28206186,28206187,1,-,0,0,0,0,0,1
m6A_36438,chr8,28384943,28384944,1,+,0,0,0,0,0,1
m6A_36439,chr8,28420419,28420420,1,+,0,0,0,0,0,1
m6A_36440,chr8,29931420,29931421,1,-,0,0,0,0,0,1
m6A_36441,chr8,38068252,38068253,1,+,0,0,0,0,0,1
m6A_36442,chr8,38175395,38175396,1,-,0,0,0,0,0,1
m6A_36443,chr8,42390406,42390407,1,-,0,0,0,0,0,1
m6A_36444,chr8,43054864,43054865,1,+,0,0,0,0,0,1
m6A_36445,chr8,48740816,48740817,1,-,0,0,0,0,0,1
m6A_36446,chr8,48889860,48889861,1,+,0,0,0,0,0,1
m6A_36447,chr8,48890456,48890457,1,+,0,0,0,0,0,1
m6A_36448,chr8,57079358,57079359,1,-,0,0,0,0,0,1
m6A_36449,chr8,57079918,57079919,1,-,0,0,0,0,0,1
m6A_36450,chr8,58377778,58377779,1,+,0,0,0,0,0,1
m6A_36451,chr8,58379832,58379833,1,+,0,0,0,0,0,1
m6A_36452,chr8,58401449,58401450,1,+,0,0,0,0,0,1
m6A_36453,chr8,6612650,6612651,1,+,0,0,0,0,0,1
m6A_36454,chr8,6616472,6616473,1,+,0,0,0,0,0,1
m6A_36455,chr8,66631337,66631338,1,-,0,0,0,0,0,1
m6A_36456,chr8,66643576,66643577,1,-,0,0,0,0,0,1
m6A_36457,chr8,67834915,67834916,1,-,0,0,0,0,0,1
m6A_36458,chr8,67955401,67955402,1,-,0,0,0,0,0,1
m6A_36459,chr8,74704643,74704644,1,-,0,0,0,0,0,1
m6A_36460,chr8,80831149,80831150,1,-,0,0,0,0,0,1
m6A_36461,chr8,81897353,81897354,1,-,0,0,0,0,0,1
m6A_36462,chr8,8233873,8233874,1,-,0,0,0,0,0,1
m6A_36463,chr8,8749301,8749302,1,-,0,0,0,0,0,1
m6A_36464,chr8,94746161,94746162,1,-,0,0,0,0,0,1
m6A_36465,chr8,95523819,95523820,1,-,0,0,0,0,0,1
m6A_36466,chr8,95539485,95539486,1,-,0,0,0,0,0,1
m6A_36467,chr8,97244086,97244087,1,-,0,0,0,0,0,1
m6A_36468,chr8,98738159,98738160,1,+,0,0,0,0,0,1
m6A_36469,chr8,99205049,99205050,1,-,0,0,0,0,0,1
m6A_36470,chr8,101715375,101715376,1,-,0,0,0,0,0,1
m6A_36471,chr8,101733806,101733807,1,-,0,0,0,0,0,1
m6A_36472,chr8,109240583,109240584,1,-,0,0,0,0,0,1
m6A_36473,chr8,112239350,112239351,1,+,0,0,0,0,0,1
m6A_36474,chr8,117657332,117657333,1,-,0,0,0,0,0,1
m6A_36475,chr8,120846915,120846916,1,-,0,0,0,0,0,1
m6A_36476,chr8,121550978,121550979,1,-,0,0,0,0,0,1
m6A_36477,chr8,124359460,124359461,1,-,0,0,0,0,0,1
m6A_36478,chr8,128748776,128748777,1,+,0,0,0,0,0,1
m6A_36479,chr8,130560631,130560632,1,-,0,0,0,0,0,1
m6A_36480,chr8,133135744,133135745,1,-,0,0,0,0,0,1
m6A_36481,chr8,133136548,133136549,1,-,0,0,0,0,0,1
m6A_36482,chr8,134309492,134309493,1,-,0,0,0,0,0,1
m6A_36483,chr8,134583957,134583958,1,-,0,0,0,0,0,1
m6A_36484,chr8,140714907,140714908,1,+,0,0,0,0,0,1
m6A_36485,chr8,143404029,143404030,1,-,0,0,0,0,0,1
m6A_36486,chr8,143745160,143745161,1,-,0,0,0,0,0,1
m6A_36487,chr8,145746881,145746882,1,+,0,0,0,0,0,1
m6A_36488,chr8,17827155,17827156,1,+,0,0,0,0,0,1
m6A_36489,chr8,21766930,21766931,1,-,0,0,0,0,0,1
m6A_36490,chr8,28209104,28209105,1,-,0,0,0,0,0,1
m6A_36491,chr8,30938466,30938467,1,+,0,0,0,0,0,1
m6A_36492,chr8,33406009,33406010,1,-,0,0,0,0,0,1
m6A_36493,chr8,42978419,42978420,1,+,0,0,0,0,0,1
m6A_36494,chr8,48877152,48877153,1,+,0,0,0,0,0,1
m6A_36495,chr8,53569099,53569100,1,-,0,0,0,0,0,1
m6A_36496,chr8,56755264,56755265,1,-,0,0,0,0,0,1
m6A_36497,chr8,56986648,56986649,1,-,0,0,0,0,0,1
m6A_36498,chr8,57074112,57074113,1,-,0,0,0,0,0,1
m6A_36499,chr8,58380715,58380716,1,+,0,0,0,0,0,1
m6A_36500,chr8,58398138,58398139,1,+,0,0,0,0,0,1
m6A_36501,chr8,58431841,58431842,1,+,0,0,0,0,0,1
m6A_36502,chr8,58459254,58459255,1,+,0,0,0,0,0,1
m6A_36503,chr8,61655627,61655628,1,+,0,0,0,0,0,1
m6A_36504,chr8,61701055,61701056,1,+,0,0,0,0,0,1
m6A_36505,chr8,66516722,66516723,1,-,0,0,0,0,0,1
m6A_36506,chr8,67576960,67576961,1,-,0,0,0,0,0,1
m6A_36507,chr8,81411823,81411824,1,+,0,0,0,0,0,1
m6A_36508,chr8,8175369,8175370,1,-,0,0,0,0,0,1
m6A_36509,chr8,93898772,93898773,1,-,0,0,0,0,0,1
m6A_36510,chr8,95539194,95539195,1,-,0,0,0,0,0,1
m6A_36511,chr9,100767282,100767283,1,+,1,0,0,0,0,1
m6A_36512,chr9,100774716,100774717,1,+,1,0,0,0,1,0
m6A_36513,chr9,100777758,100777759,1,+,1,0,1,0,1,0
m6A_36514,chr9,101494518,101494519,1,-,1,0,0,1,0,0
m6A_36515,chr9,101912048,101912049,1,+,1,0,0,0,0,0
m6A_36516,chr9,101915085,101915086,1,+,1,0,0,0,0,0
m6A_36517,chr9,101980813,101980814,1,-,1,0,0,0,0,0
m6A_36518,chr9,101980954,101980955,1,-,1,0,1,0,1,1
m6A_36519,chr9,103092267,103092268,1,-,1,0,0,0,0,0
m6A_36520,chr9,103109260,103109261,1,-,1,0,0,0,1,0
m6A_36521,chr9,103109620,103109621,1,-,1,0,0,0,0,0
m6A_36522,chr9,103109628,103109629,1,-,1,1,1,1,1,0
m6A_36523,chr9,104170920,104170921,1,+,1,0,0,0,0,0
m6A_36524,chr9,104171704,104171705,1,+,1,0,1,1,0,0
m6A_36525,chr9,104172734,104172735,1,+,1,0,0,0,0,0
m6A_36526,chr9,104239045,104239046,1,-,1,0,0,0,0,0
m6A_36527,chr9,105968824,105968825,1,+,1,0,0,0,0,0
m6A_36528,chr9,106901651,106901652,1,+,1,0,1,0,1,0
m6A_36529,chr9,107521649,107521650,1,+,1,0,0,0,0,0
m6A_36530,chr9,108536379,108536380,1,+,1,0,0,0,0,0
m6A_36531,chr9,111706011,111706012,1,-,1,0,0,0,0,0
m6A_36532,chr9,113006319,113006320,1,-,1,0,0,0,0,0
m6A_36533,chr9,113013136,113013137,1,-,1,0,0,0,0,0
m6A_36534,chr9,113018834,113018835,1,-,1,0,0,0,0,0
m6A_36535,chr9,113704148,113704149,1,-,1,0,1,0,0,0
m6A_36536,chr9,114124360,114124361,1,-,1,0,0,0,0,0
m6A_36537,chr9,114124373,114124374,1,-,1,0,0,0,0,0
m6A_36538,chr9,114981446,114981447,1,-,1,0,0,0,0,0
m6A_36539,chr9,114986068,114986069,1,-,1,0,1,1,0,0
m6A_36540,chr9,115381173,115381174,1,+,1,0,0,0,0,0
m6A_36541,chr9,115449597,115449598,1,-,1,0,0,0,1,0
m6A_36542,chr9,115925770,115925771,1,+,1,0,0,0,1,0
m6A_36543,chr9,116054175,116054176,1,+,1,0,0,1,1,1
m6A_36544,chr9,116054184,116054185,1,+,1,0,0,0,0,0
m6A_36545,chr9,116054553,116054554,1,+,1,0,0,0,1,0
m6A_36546,chr9,116136244,116136245,1,-,1,0,0,0,1,0
m6A_36547,chr9,116170960,116170961,1,-,1,0,1,1,1,1
m6A_36548,chr9,116812256,116812257,1,+,1,0,0,0,0,0
m6A_36549,chr9,116930592,116930593,1,+,1,0,0,0,0,0
m6A_36550,chr9,117359979,117359980,1,+,1,0,0,0,0,0
m6A_36551,chr9,119461357,119461358,1,+,1,0,1,0,1,0
m6A_36552,chr9,123165173,123165174,1,-,1,0,0,0,0,0
m6A_36553,chr9,123367457,123367458,1,-,1,0,0,0,1,0
m6A_36554,chr9,123526909,123526910,1,-,1,1,0,0,0,0
m6A_36555,chr9,123561567,123561568,1,+,1,0,0,0,0,0
m6A_36556,chr9,123964139,123964140,1,-,1,0,0,1,1,0
m6A_36557,chr9,125004200,125004201,1,-,1,0,0,0,0,0
m6A_36558,chr9,125608205,125608206,1,-,1,0,0,0,0,0
m6A_36559,chr9,125681514,125681515,1,-,1,0,0,0,0,0
m6A_36560,chr9,127115893,127115894,1,-,1,0,0,0,0,0
m6A_36561,chr9,127620212,127620213,1,-,1,0,0,0,0,0
m6A_36562,chr9,127620306,127620307,1,-,1,0,0,0,0,0
m6A_36563,chr9,127996244,127996245,1,+,1,0,0,0,0,0
m6A_36564,chr9,127998797,127998798,1,-,1,0,1,0,1,1
m6A_36565,chr9,127998831,127998832,1,-,1,0,1,1,1,1
m6A_36566,chr9,128001739,128001740,1,-,1,0,0,0,0,0
m6A_36567,chr9,128003435,128003436,1,-,1,0,0,0,0,1
m6A_36568,chr9,130210496,130210497,1,-,1,0,0,0,0,0
m6A_36569,chr9,130211964,130211965,1,-,1,0,0,0,0,1
m6A_36570,chr9,130213648,130213649,1,-,1,0,0,0,0,0
m6A_36571,chr9,130497572,130497573,1,-,1,0,0,0,0,0
m6A_36572,chr9,130575940,130575941,1,+,1,0,0,0,0,1
m6A_36573,chr9,130648586,130648587,1,-,1,0,0,0,0,0
m6A_36574,chr9,130697722,130697723,1,-,1,0,0,0,0,0
m6A_36575,chr9,130697786,130697787,1,-,1,0,0,0,0,0
m6A_36576,chr9,130697845,130697846,1,-,1,0,0,0,0,0
m6A_36577,chr9,130697849,130697850,1,-,1,0,0,0,0,0
m6A_36578,chr9,130883033,130883034,1,-,1,0,1,0,1,0
m6A_36579,chr9,130941252,130941253,1,-,1,0,0,0,0,0
m6A_36580,chr9,130984811,130984812,1,+,1,0,0,0,0,0
m6A_36581,chr9,131071640,131071641,1,-,1,0,0,0,1,0
m6A_36582,chr9,131071684,131071685,1,-,1,0,1,1,1,0
m6A_36583,chr9,131095832,131095833,1,+,1,0,0,0,0,0
m6A_36584,chr9,131152451,131152452,1,+,1,0,0,0,0,0
m6A_36585,chr9,131183325,131183326,1,+,1,0,0,0,0,0
m6A_36586,chr9,131199439,131199440,1,+,1,0,0,0,0,1
m6A_36587,chr9,131395608,131395609,1,+,1,0,0,0,0,0
m6A_36588,chr9,131482922,131482923,1,+,1,0,0,0,0,0
m6A_36589,chr9,131483161,131483162,1,+,1,0,0,0,0,0
m6A_36590,chr9,131572169,131572170,1,+,1,0,0,0,0,0
m6A_36591,chr9,131678582,131678583,1,+,1,0,0,0,1,0
m6A_36592,chr9,131708011,131708012,1,-,1,0,0,0,0,0
m6A_36593,chr9,131769205,131769206,1,+,1,0,0,0,0,0
m6A_36594,chr9,131772070,131772071,1,-,1,0,0,0,0,0
m6A_36595,chr9,131830510,131830511,1,+,1,0,0,0,0,0
m6A_36596,chr9,131910877,131910878,1,+,1,0,0,0,0,0
m6A_36597,chr9,131939139,131939140,1,-,1,0,1,0,1,0
m6A_36598,chr9,131939558,131939559,1,-,1,0,1,0,1,0
m6A_36599,chr9,131940218,131940219,1,-,1,0,0,0,0,0
m6A_36600,chr9,132399371,132399372,1,-,1,0,0,0,0,0
m6A_36601,chr9,132400300,132400301,1,-,1,1,0,0,1,0
m6A_36602,chr9,132572514,132572515,1,+,1,0,0,0,1,0
m6A_36603,chr9,132575628,132575629,1,-,1,0,0,0,0,0
m6A_36604,chr9,132575872,132575873,1,-,1,0,1,0,1,0
m6A_36605,chr9,132576066,132576067,1,-,1,0,1,1,1,0
m6A_36606,chr9,132576250,132576251,1,-,1,0,1,1,1,0
m6A_36607,chr9,132576336,132576337,1,-,1,0,1,0,1,0
m6A_36608,chr9,132590013,132590014,1,-,1,0,1,1,1,1
m6A_36609,chr9,132899745,132899746,1,+,1,0,0,0,0,0
m6A_36610,chr9,132995526,132995527,1,+,1,0,1,0,0,1
m6A_36611,chr9,133456721,133456722,1,+,1,0,0,0,0,0
m6A_36612,chr9,133511479,133511480,1,+,1,0,0,0,0,0
m6A_36613,chr9,133579347,133579348,1,+,1,0,0,0,1,1
m6A_36614,chr9,133579587,133579588,1,+,1,1,1,1,1,0
m6A_36615,chr9,134074046,134074047,1,+,1,0,0,0,0,1
m6A_36616,chr9,134350701,134350702,1,+,1,0,0,0,0,0
m6A_36617,chr9,134371451,134371452,1,+,1,0,0,1,1,0
m6A_36618,chr9,134371467,134371468,1,+,1,0,0,0,0,0
m6A_36619,chr9,134371516,134371517,1,+,1,1,0,0,0,0
m6A_36620,chr9,134373377,134373378,1,+,1,1,0,1,0,0
m6A_36621,chr9,135139656,135139657,1,-,1,0,0,0,1,0
m6A_36622,chr9,135140172,135140173,1,-,1,0,0,1,1,0
m6A_36623,chr9,135203371,135203372,1,-,1,0,0,1,0,1
m6A_36624,chr9,135278092,135278093,1,-,1,0,0,1,0,0
m6A_36625,chr9,135469882,135469883,1,-,1,0,0,0,0,0
m6A_36626,chr9,135569541,135569542,1,+,1,0,0,0,0,0
m6A_36627,chr9,135933575,135933576,1,+,1,0,0,0,0,0
m6A_36628,chr9,136198664,136198665,1,-,1,0,0,0,0,1
m6A_36629,chr9,136228896,136228897,1,-,1,0,0,0,0,0
m6A_36630,chr9,136230231,136230232,1,-,1,0,1,1,1,0
m6A_36631,chr9,136230368,136230369,1,-,1,0,0,0,0,0
m6A_36632,chr9,136230508,136230509,1,-,1,0,0,0,0,0
m6A_36633,chr9,136271544,136271545,1,-,1,0,0,0,0,1
m6A_36634,chr9,136895874,136895875,1,-,1,0,0,0,0,0
m6A_36635,chr9,136898510,136898511,1,-,1,0,1,0,0,0
m6A_36636,chr9,137023093,137023094,1,+,1,0,0,0,1,0
m6A_36637,chr9,137023107,137023108,1,+,1,0,0,0,1,1
m6A_36638,chr9,137024035,137024036,1,+,1,0,0,0,0,0
m6A_36639,chr9,137024114,137024115,1,+,1,0,0,0,0,0
m6A_36640,chr9,138395557,138395558,1,+,1,0,0,0,1,0
m6A_36641,chr9,138395929,138395930,1,+,1,0,0,0,0,0
m6A_36642,chr9,138396102,138396103,1,+,1,0,0,0,0,0
m6A_36643,chr9,138396140,138396141,1,+,1,1,1,0,0,1
m6A_36644,chr9,138396174,138396175,1,+,1,0,0,1,0,0
m6A_36645,chr9,138396229,138396230,1,+,1,0,1,1,1,1
m6A_36646,chr9,138396458,138396459,1,+,1,0,0,0,1,1
m6A_36647,chr9,138703165,138703166,1,-,1,0,0,0,0,0
m6A_36648,chr9,138825085,138825086,1,-,1,0,1,0,1,0
m6A_36649,chr9,138825262,138825263,1,-,1,0,0,0,0,0
m6A_36650,chr9,138899892,138899893,1,-,1,0,0,0,0,0
m6A_36651,chr9,139008160,139008161,1,-,1,1,0,0,0,0
m6A_36652,chr9,139100475,139100476,1,-,1,0,0,0,0,0
m6A_36653,chr9,139252538,139252539,1,+,1,0,0,0,0,0
m6A_36654,chr9,139252764,139252765,1,+,1,0,0,0,0,0
m6A_36655,chr9,139258603,139258604,1,-,1,0,0,0,0,1
m6A_36656,chr9,139270108,139270109,1,-,1,0,0,0,0,0
m6A_36657,chr9,139270922,139270923,1,-,1,0,0,0,0,0
m6A_36658,chr9,139301663,139301664,1,-,1,0,0,0,0,0
m6A_36659,chr9,139370871,139370872,1,-,1,1,1,1,1,0
m6A_36660,chr9,139567635,139567636,1,-,1,0,0,0,0,0
m6A_36661,chr9,139617821,139617822,1,+,1,0,0,0,0,0
m6A_36662,chr9,139617843,139617844,1,+,1,0,0,0,0,0
m6A_36663,chr9,139617845,139617846,1,+,1,0,0,0,0,0
m6A_36664,chr9,139617981,139617982,1,+,1,1,0,0,0,0
m6A_36665,chr9,139618184,139618185,1,+,1,0,1,0,0,0
m6A_36666,chr9,139618218,139618219,1,+,1,1,0,0,0,0
m6A_36667,chr9,139618413,139618414,1,+,1,1,0,0,0,0
m6A_36668,chr9,139704249,139704250,1,+,1,0,0,0,0,0
m6A_36669,chr9,139704320,139704321,1,+,1,0,0,0,0,0
m6A_36670,chr9,139725484,139725485,1,+,1,0,0,0,0,0
m6A_36671,chr9,139725823,139725824,1,+,1,0,0,0,1,0
m6A_36672,chr9,139756775,139756776,1,-,1,1,1,0,1,1
m6A_36673,chr9,139757419,139757420,1,-,1,0,0,0,0,0
m6A_36674,chr9,139760658,139760659,1,-,1,0,0,0,0,0
m6A_36675,chr9,139820306,139820307,1,+,1,0,1,0,1,0
m6A_36676,chr9,139821032,139821033,1,+,1,0,0,0,0,0
m6A_36677,chr9,139834963,139834964,1,-,1,0,0,0,0,0
m6A_36678,chr9,139837881,139837882,1,-,1,0,0,0,0,0
m6A_36679,chr9,139888372,139888373,1,+,1,0,0,0,0,1
m6A_36680,chr9,139958049,139958050,1,-,1,0,0,0,0,0
m6A_36681,chr9,139977419,139977420,1,+,1,0,0,0,0,0
m6A_36682,chr9,139977964,139977965,1,+,1,0,0,0,0,0
m6A_36683,chr9,140003157,140003158,1,+,1,0,0,0,1,0
m6A_36684,chr9,140084520,140084521,1,+,1,0,0,0,0,0
m6A_36685,chr9,140098781,140098782,1,-,1,0,0,0,1,0
m6A_36686,chr9,140098992,140098993,1,-,1,0,0,0,0,0
m6A_36687,chr9,140099077,140099078,1,-,1,0,0,0,0,0
m6A_36688,chr9,140099175,140099176,1,-,1,0,0,0,1,0
m6A_36689,chr9,140099605,140099606,1,-,1,0,0,0,0,0
m6A_36690,chr9,140111834,140111835,1,+,1,0,0,0,1,0
m6A_36691,chr9,140112581,140112582,1,+,1,0,0,0,0,0
m6A_36692,chr9,140113099,140113100,1,+,1,0,0,0,0,0
m6A_36693,chr9,140136211,140136212,1,+,1,0,0,0,0,0
m6A_36694,chr9,140136458,140136459,1,+,1,0,0,0,0,0
m6A_36695,chr9,140136965,140136966,1,+,1,0,0,0,0,0
m6A_36696,chr9,140137163,140137164,1,+,1,0,0,0,1,1
m6A_36697,chr9,140137165,140137166,1,+,1,0,0,0,0,0
m6A_36698,chr9,140137733,140137734,1,+,1,0,0,0,0,0
m6A_36699,chr9,140150410,140150411,1,+,1,0,0,0,0,0
m6A_36700,chr9,140160419,140160420,1,+,1,0,0,0,0,0
m6A_36701,chr9,140161732,140161733,1,+,1,0,0,0,0,0
m6A_36702,chr9,140194254,140194255,1,-,1,0,0,0,0,0
m6A_36703,chr9,140195971,140195972,1,-,1,0,0,0,0,0
m6A_36704,chr9,140342889,140342890,1,-,1,0,0,0,0,0
m6A_36705,chr9,140347536,140347537,1,-,1,0,0,0,0,0
m6A_36706,chr9,140350920,140350921,1,-,1,0,0,0,0,0
m6A_36707,chr9,140446840,140446841,1,+,1,0,1,1,1,0
m6A_36708,chr9,140446849,140446850,1,+,1,0,1,1,1,0
m6A_36709,chr9,140446933,140446934,1,+,1,1,0,0,1,0
m6A_36710,chr9,140470407,140470408,1,-,1,0,0,0,0,0
m6A_36711,chr9,140476931,140476932,1,-,1,1,1,0,1,0
m6A_36712,chr9,140476973,140476974,1,-,1,0,0,0,0,0
m6A_36713,chr9,140512509,140512510,1,-,1,0,0,1,1,0
m6A_36714,chr9,140671124,140671125,1,+,1,0,0,0,0,0
m6A_36715,chr9,14627,14628,1,-,1,0,0,0,0,0
m6A_36716,chr9,15464870,15464871,1,-,1,0,0,0,0,0
m6A_36717,chr9,16419034,16419035,1,+,1,0,0,0,0,0
m6A_36718,chr9,19049892,19049893,1,+,1,0,0,0,1,0
m6A_36719,chr9,19049961,19049962,1,+,1,1,1,1,1,0
m6A_36720,chr9,19056111,19056112,1,-,1,0,0,0,0,0
m6A_36721,chr9,19116331,19116332,1,-,1,0,0,0,0,0
m6A_36722,chr9,19376258,19376259,1,-,1,0,0,0,0,0
m6A_36723,chr9,19376362,19376363,1,-,1,0,0,0,0,1
m6A_36724,chr9,19376581,19376582,1,-,1,0,0,0,0,0
m6A_36725,chr9,19378492,19378493,1,-,1,0,0,0,0,1
m6A_36726,chr9,20414018,20414019,1,-,1,0,0,0,1,0
m6A_36727,chr9,21331434,21331435,1,-,1,0,0,0,0,0
m6A_36728,chr9,21333087,21333088,1,-,1,0,0,0,0,0
m6A_36729,chr9,21333308,21333309,1,-,1,0,0,0,0,0
m6A_36730,chr9,21333987,21333988,1,-,1,0,1,1,0,0
m6A_36731,chr9,21334070,21334071,1,-,1,1,0,0,0,0
m6A_36732,chr9,21334074,21334075,1,-,1,0,1,0,0,0
m6A_36733,chr9,21334267,21334268,1,-,1,0,1,1,0,0
m6A_36734,chr9,21334384,21334385,1,-,1,0,1,0,1,0
m6A_36735,chr9,21334487,21334488,1,-,1,0,0,0,0,0
m6A_36736,chr9,21334917,21334918,1,-,1,0,0,0,0,0
m6A_36737,chr9,21862173,21862174,1,+,1,0,0,0,1,0
m6A_36738,chr9,21968139,21968140,1,-,1,0,0,0,0,0
m6A_36739,chr9,25677535,25677536,1,-,1,1,0,0,0,0
m6A_36740,chr9,26905806,26905807,1,-,1,0,0,0,0,0
m6A_36741,chr9,27330442,27330443,1,-,1,0,0,0,0,0
m6A_36742,chr9,32541988,32541989,1,-,1,0,0,0,0,0
m6A_36743,chr9,32573031,32573032,1,-,1,0,0,0,0,0
m6A_36744,chr9,32947083,32947084,1,-,1,0,0,0,0,0
m6A_36745,chr9,32973503,32973504,1,-,1,0,0,0,0,0
m6A_36746,chr9,33038960,33038961,1,+,1,1,1,1,1,0
m6A_36747,chr9,33281108,33281109,1,+,1,0,0,0,0,0
m6A_36748,chr9,33461606,33461607,1,-,1,0,0,0,0,0
m6A_36749,chr9,33462617,33462618,1,-,1,0,0,0,0,0
m6A_36750,chr9,34610625,34610626,1,-,1,0,0,0,0,0
m6A_36751,chr9,34610727,34610728,1,-,1,0,0,0,1,0
m6A_36752,chr9,34635427,34635428,1,-,1,0,0,0,0,0
m6A_36753,chr9,35056255,35056256,1,-,1,0,0,0,1,0
m6A_36754,chr9,35056583,35056584,1,-,1,1,1,0,1,0
m6A_36755,chr9,35056992,35056993,1,-,1,0,1,1,1,0
m6A_36756,chr9,35059158,35059159,1,-,1,0,0,0,0,0
m6A_36757,chr9,35059185,35059186,1,-,1,0,0,0,0,0
m6A_36758,chr9,35059208,35059209,1,-,1,0,0,0,0,0
m6A_36759,chr9,35060450,35060451,1,-,1,0,0,0,0,0
m6A_36760,chr9,35073899,35073900,1,-,1,0,0,0,0,0
m6A_36761,chr9,35075554,35075555,1,-,1,0,0,0,0,0
m6A_36762,chr9,35102759,35102760,1,-,1,0,0,0,0,0
m6A_36763,chr9,35404533,35404534,1,+,1,0,0,0,0,0
m6A_36764,chr9,36191114,36191115,1,+,1,0,0,0,0,0
m6A_36765,chr9,36677391,36677392,1,+,1,0,1,0,1,1
m6A_36766,chr9,37087628,37087629,1,+,1,1,1,0,1,0
m6A_36767,chr9,37357860,37357861,1,+,1,0,0,0,0,0
m6A_36768,chr9,37422692,37422693,1,+,1,0,0,0,0,0
m6A_36769,chr9,37503214,37503215,1,+,1,0,0,0,0,0
m6A_36770,chr9,37588799,37588800,1,-,1,0,1,1,1,1
m6A_36771,chr9,37861255,37861256,1,+,1,1,1,0,1,1
m6A_36772,chr9,37919778,37919779,1,-,1,0,1,0,0,0
m6A_36773,chr9,38397117,38397118,1,+,1,0,0,0,0,0
m6A_36774,chr9,4663436,4663437,1,+,1,0,0,0,0,0
m6A_36775,chr9,4664710,4664711,1,+,1,0,1,0,0,0
m6A_36776,chr9,4712523,4712524,1,-,1,0,0,0,0,0
m6A_36777,chr9,4712897,4712898,1,-,1,0,0,0,0,0
m6A_36778,chr9,4860832,4860833,1,+,1,0,0,0,0,0
m6A_36779,chr9,6012203,6012204,1,-,1,0,0,0,0,0
m6A_36780,chr9,6013545,6013546,1,-,1,0,0,0,0,0
m6A_36781,chr9,71395363,71395364,1,+,1,0,0,0,1,0
m6A_36782,chr9,71395928,71395929,1,+,1,1,0,0,1,0
m6A_36783,chr9,71396149,71396150,1,+,1,0,0,0,0,0
